OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID
30200020007257	MOD	OB_L12P.4D	30220452215705	3	205	HPK	436245142	8319499
30200020007257	MOD	OB_L12P.4D	30220452215744	2	202	HPK	436245142	8319499
30200020007258	MOD	OB_L12P.4D	30220452215708	2	205	HPK	436233458	11664367
30200020007258	MOD	OB_L12P.4D	30220452215725	3	208	HPK	436233458	11664367
30200020007259	MOD	OB_L12P.4U	30220452919628	2	190	HPK	436244602	14613379
30200020007259	MOD	OB_L12P.4U	30220452919707	3	200	HPK	436244602	14613379
30200020007260	MOD	OB_L34P.4U	30220452819234	2	210	HPK	436278420	16514111
30200020007260	MOD	OB_L34P.4U	30220452819235	3	210	HPK	436278420	16514111
30200020007261	MOD	OB_L34P.4U	30220453121431	2	220	HPK	436277288	7469527
30200020007261	MOD	OB_L34P.4U	30220453121440	3	220	HPK	436277288	7469527
30200020007262	MOD	OB_L34P.4U	30220452316832	2	230	HPK	436281524	14021307
30200020007262	MOD	OB_L34P.4U	30220452316833	3	230	HPK	436281524	14021307
30200020007263	MOD	OB_L34P.4U	30220451612615	3	205	HPK	436278500	14152303
30200020007263	MOD	OB_L34P.4U	30220451612632	2	205	HPK	436278500	14152303
30200020007264	MOD	OB_L12P.4U	30220452919909	3	210	HPK	436245322	13890895
30200020007264	MOD	OB_L12P.4U	30220452919921	2	210	HPK	436245322	13890895
30200020007265	MOD	OB_L12P.4U	30220452919926	3	210	HPK	436228562	12516711
30200020007265	MOD	OB_L12P.4U	30220452919940	2	210	HPK	436228562	12516711
30200020007266	MOD	OB_L12P.4U	30220452015036	3	219.89	PISA	436250070	6224771
30200020007266	MOD	OB_L12P.4U	30220452115102	2	263	HPK	436250070	6224771
30200020007267	MOD	OB_L12P.4U	30220452919722	2	200	HPK	436244714	16185635
30200020007267	MOD	OB_L12P.4U	30220452919723	3	200	HPK	436244714	16185635
30200020007268	MOD	OB_L34P.4U	30220452317015	3	230	HPK	436261228	6028603
30200020007268	MOD	OB_L34P.4U	30220452317021	2	230	HPK	436261228	6028603
30200020007269	MOD	OB_L12P.4D	30220452015026	3	217	HPK	436244814	15856099
30200020007269	MOD	OB_L12P.4D	30220452015027	2	229	HPK	436244814	15856099
30200020007270	MOD	OB_L34P.4U	30220452819231	2	210	HPK	436261712	7992691
30200020007270	MOD	OB_L34P.4U	30220452819232	3	210	HPK	436261712	7992691
30200020007271	MOD	OB_L34P.4U	30220452819237	2	210	HPK	436278160	3603787
30200020007271	MOD	OB_L34P.4U	30220452819238	3	210	HPK	436278160	3603787
30200020007272	MOD	OB_L34P.4U	30220452317026	2	230	HPK	436279120	12320471
30200020007272	MOD	OB_L34P.4U	30220452317030	3	230	HPK	436279120	12320471
30200020007273	MOD	OB_L34P.4U	30220453121429	3	230	HPK	436265936	16645019
30200020007273	MOD	OB_L34P.4U	30220453121516	2	216.73	PISA	436265936	16645019
30200020007274	MOD	OB_L12P.4U	30220453724706	2	220	HPK	436228570	3535675
30200020007274	MOD	OB_L12P.4U	30220453724710	3	220	HPK	436228570	3535675
30200020007275	MOD	OB_L12P.4U	30220454024919	2	220	HPK	436229354	12449103
30200020007275	MOD	OB_L12P.4U	30220454024920	3	220	HPK	436229354	12449103
30200020007276	MOD	OB_L34P.4U	30220451411101	3	222	HPK	436277540	5501863
30200020007276	MOD	OB_L34P.4U	30220451411106	2	222	HPK	436277540	5501863
30200020007277	MOD	OB_L12P.4U	30220452919626	2	200	HPK	436249766	3537675
30200020007277	MOD	OB_L12P.4U	30220452919630	3	200	HPK	436249766	3537675
30200020007278	MOD	OB_L12P.4U	30220452015037	2	250	HPK	436229394	12451261
30200020007278	MOD	OB_L12P.4U	30220452115434	3	204.8	PISA	436229394	12451261
30200020007279	MOD	OB_L34P.4U	30220452317010	2	230	HPK	436282420	11926439
30200020007279	MOD	OB_L34P.4U	30220452317014	3	230	HPK	436282420	11926439
30200020007280	MOD	OB_L34P.4U	30220451612608	3	208	HPK	436277940	14284655
30200020007280	MOD	OB_L34P.4U	30220451612635	2	209	HPK	436277940	14284655
30200020007281	MOD	OB_L12P.4U	30220452919621	2	200	HPK	436249270	5635387
30200020007281	MOD	OB_L12P.4U	30220452919623	3	200	HPK	436249270	5635387
30200020007282	MOD	OB_L12P.4U	30220452919620	2	180	HPK	436245650	5697827
30200020007282	MOD	OB_L12P.4U	30220453121402	3	190	HPK	436245650	5697827
30200020007283	MOD	OB_L12P.4U	30220452919613	2	200	HPK	436229106	7469419
30200020007283	MOD	OB_L12P.4U	30220452919619	3	200	HPK	436229106	7469419
30200020007284	MOD	OB_L12P.4U	30220452215915	2	211	HPK	436245842	12187869
30200020007284	MOD	OB_L12P.4U	30220452215916	3	213	HPK	436245842	12187869
30200020007285	MOD	OB_L34P.4U	30220452618810	3	210	HPK	436261232	3930447
30200020007285	MOD	OB_L34P.4U	30220452618825	2	210	HPK	436261232	3930447
30200020007286	MOD	OB_L34P.4U	30220452819205	2	210	HPK	436281608	12186523
30200020007286	MOD	OB_L34P.4U	30220452819208	3	210	HPK	436281608	12186523
30200020007287	MOD	OB_L12P.4U	30220452919608	3	190	HPK	436232398	6159723
30200020007287	MOD	OB_L12P.4U	30220452919632	2	200	HPK	436232398	6159723
30200020007288	MOD	OB_L34P.4U	30220453121436	3	220	HPK	436261328	14285683
30200020007288	MOD	OB_L34P.4U	30220453121439	2	220	HPK	436261328	14285683
30200020007289	MOD	OB_L12P.4U	30220452015007	3	227	HPK	436245594	16184451
30200020007289	MOD	OB_L12P.4U	30220452015009	2	247	HPK	436245594	16184451
30200020007290	MOD	OB_L34P.4U	30220451511425	3	246	HPK	436277944	14613543
30200020007290	MOD	OB_L34P.4U	30220451511433	2	249	HPK	436277944	14613543
30200020007291	MOD	OB_L12P.4D	30220452015017	3	213.33	PISA	436245294	8255165
30200020007291	MOD	OB_L12P.4D	30220452015025	2	252	HPK	436245294	8255165
30200020007292	MOD	OB_L12P.4U	30220452919612	2	190	HPK	436233102	16381755
30200020007292	MOD	OB_L12P.4U	30220452919614	3	190	HPK	436233102	16381755
30200020007293	MOD	OB_L12P.4D	30220452015021	2	236	HPK	436245286	16120691
30200020007293	MOD	OB_L12P.4D	30220452215720	3	208	HPK	436245286	16120691
30200020007294	MOD	OB_L12P.4U	30220453724708	2	212.65	PERUGIA	436245130	3273279
30200020007294	MOD	OB_L12P.4U	30220453724738	3	210	HPK	436245130	3273279
30200020007295	MOD	OB_L34P.4U	30220451612630	2	212	HPK	436278148	4060223
30200020007295	MOD	OB_L34P.4U	30220451612631	3	211	HPK	436278148	4060223
30200020007296	MOD	OB_L34P.4U	30220452316826	2	240	HPK	436279124	6025483
30200020007296	MOD	OB_L34P.4U	30220452316842	3	230	HPK	436279124	6025483
30200020007297	MOD	OB_L34P.4U	30220453121503	2	220	HPK	436278704	16382075
30200020007297	MOD	OB_L34P.4U	30220453323014	3	230	HPK	436278704	16382075
30200020007298	MOD	OB_L34P.4U	30220451612515	3	214	HPK	436278152	8124991
30200020007298	MOD	OB_L34P.4U	30220451612628	2	214	HPK	436278152	8124991
30200020007299	MOD	OB_L12P.4U	30220452919715	2	190	HPK	436229114	8322339
30200020007299	MOD	OB_L12P.4U	30220452919718	3	200	HPK	436229114	8322339
30200020007300	MOD	OB_L12P.4U	30220452919710	3	200	HPK	436229098	3536959
30200020007300	MOD	OB_L12P.4U	30220452919737	2	200	HPK	436229098	3536959
30200020007301	MOD	OB_L34P.4U	30220452316836	2	230	HPK	436279116	6222575
30200020007301	MOD	OB_L34P.4U	30220452316838	3	230	HPK	436279116	6222575
30200020007302	MOD	OB_L12P.4D	30220445004122	2	210	HPK	436232762	15856355
30200020007302	MOD	OB_L12P.4D	30220445004125	3	210	HPK	436232762	15856355
30200020007303	MOD	OB_L12P.4D	30220451512102	2	204.81	PISA	436249330	11661795
30200020007303	MOD	OB_L12P.4D	30220451512113	3	222.99	PISA	436249330	11661795
30200020007305	MOD	OB_L12P.4D	30220451209529	3	219	HPK	436250106	7598707
30200020007305	MOD	OB_L12P.4D	30220451209530	2	208.37	PISA	436250106	7598707
30200020007306	MOD	OB_L34P.4U	30220453121511	3	240	HPK	436265688	11661885
30200020007306	MOD	OB_L34P.4U	30220453121512	2	230	HPK	436265688	11661885
30200020007307	MOD	OB_L34P.4U	30220451511419	2	218	HPK	436282692	4061599
30200020007307	MOD	OB_L34P.4U	30220451511432	3	217	HPK	436282692	4061599
30200020007308	MOD	OB_L12P.4D	30220451209408	3	230	HPK	436232954	14547645
30200020007308	MOD	OB_L12P.4D	30220451209409	2	216	HPK	436232954	14547645
30200020007309	MOD	OB_L34P.4U	30220451411105	2	221	HPK	436278468	6224311
30200020007309	MOD	OB_L34P.4U	30220451411125	3	217	HPK	436278468	6224311
30200020007310	MOD	OB_L12P.4D	30220451209422	3	215	HPK	436249370	16644107
30200020007310	MOD	OB_L12P.4D	30220451209423	2	232	HPK	436249370	16644107
30200020007311	MOD	OB_L12P.4D	30220445004103	3	210	HPK	436250034	12516835
30200020007311	MOD	OB_L12P.4D	30220445004105	2	230	HPK	436250034	12516835
30200020007312	MOD	OB_L12P.4U	30220451612410	3	188.4	PISA	436245674	14285757
30200020007313	MOD	OB_L12P.4D	30220451209428	3	225	HPK	436228742	14613731
30200020007313	MOD	OB_L12P.4D	30220451209429	2	240	HPK	436228742	14613731
30200020007315	MOD	OB_L12P.4D	30220451612217	2	202.35	PISA	436229174	7994739
30200020007316	MOD	OB_L34P.4U	30220453121428	3	220	HPK	436278164	16184635
30200020007316	MOD	OB_L34P.4U	30220453121505	2	211.58	PISA	436278164	16184635
30200020007317	MOD	OB_L12P.4U	30220450205705	2	210	HPK	436229402	14086691
30200020007317	MOD	OB_L12P.4U	30220450205706	3	209.24	PISA	436229402	14086691
30200020007318	MOD	OB_L34P.4U	30220451612504	3	207	HPK	436281776	4128471
30200020007318	MOD	OB_L34P.4U	30220451612506	2	203	HPK	436281776	4128471
30200020007319	MOD	OB_L12P.4U	30220450205702	3	230	HPK	436249814	16710947
30200020007319	MOD	OB_L12P.4U	30220450205704	2	220	HPK	436249814	16710947
30200020007321	MOD	OB_L12P.4D	30220445004120	2	210	HPK	436250026	14417163
30200020007321	MOD	OB_L12P.4D	30220445004128	3	230	HPK	436250026	14417163
30200020007322	MOD	OB_L12P.4D	30220451209516	2	215	HPK	436245910	12449213
30200020007322	MOD	OB_L12P.4D	30220451209520	3	204.9	PISA	436245910	12449213
30200020007323	MOD	OB_L12P.4D	30220451209526	3	239	HPK	436245110	16643261
30200020007323	MOD	OB_L12P.4D	30220451209528	2	231	HPK	436245110	16643261
30200020007324	MOD	OB_L34P.4U	30220451612512	3	212	HPK	436262088	14547311
30200020007324	MOD	OB_L34P.4U	30220451612517	2	215	HPK	436262088	14547311
30200020007325	MOD	OB_L12P.4D	30220451209525	3	212.85	PISA	436249354	11925949
30200020007325	MOD	OB_L12P.4D	30220451209527	2	234	HPK	436249354	11925949
30200020007326	MOD	OB_L12P.4D	30220451209523	3	200.37	PISA	436229158	7601523
30200020007326	MOD	OB_L12P.4D	30220451209524	2	241	HPK	436229158	7601523
30200020007327	MOD	OB_L12P.4D	30220451209507	2	225	HPK	436245838	7470063
30200020007327	MOD	OB_L12P.4D	30220451209513	3	223	HPK	436245838	7470063
30200020007328	MOD	OB_L12P.4U	30220451512111	3	235.85	PISA	436245834	6222211
30200020007329	MOD	OB_L34P.4U	30220451511414	3	231	HPK	436277936	15990119
30200020007329	MOD	OB_L34P.4U	30220451511417	2	232	HPK	436277936	15990119
30200020007330	MOD	OB_L12P.4D	30220445004102	3	210	HPK	436244822	16645565
30200020007330	MOD	OB_L12P.4D	30220445004107	2	210	HPK	436244822	16645565
30200020007332	MOD	OB_L12P.4D	30220445004134	3	230	HPK	436228942	11926973
30200020007332	MOD	OB_L12P.4D	30220445004233	2	210	HPK	436228942	11926973
30200020007333	MOD	OB_L12P.4D	30220451209424	3	239	HPK	436228950	16709347
30200020007333	MOD	OB_L12P.4D	30220451209425	2	202.7	PISA	436228950	16709347
30200020007334	MOD	OB_L34P.4U	30220452316929	2	210	HPK	436260936	6223575
30200020007334	MOD	OB_L34P.4U	30220452316933	3	210	HPK	436260936	6223575
30200020007335	MOD	OB_L34P.4U	30220451612605	2	205	HPK	436278508	7732263
30200020007335	MOD	OB_L34P.4U	30220451612610	3	205	HPK	436278508	7732263
30200020007337	MOD	OB_L12P.4D	30220445004110	2	210	HPK	436228750	14545341
30200020007337	MOD	OB_L12P.4D	30220445004113	3	210	HPK	436228750	14545341
30200020007338	MOD	OB_L12P.4D	30220451209413	3	233	HPK	436232946	3275787
30200020007338	MOD	OB_L12P.4D	30220451209414	2	220	HPK	436232946	3275787
30200020007340	MOD	OB_L34P.4U	30220453121509	3	230	HPK	436262540	12515559
30200020007340	MOD	OB_L34P.4U	30220453121521	2	230	HPK	436262540	12515559
30200020007341	MOD	OB_L12P.4U	30220451512115	2	212.66	PISA	436228794	5897309
30200020007341	MOD	OB_L12P.4U	30220451512116	3	214.5	PISA	436228794	5897309
30200020007342	MOD	OB_L12P.4U	30220451512117	2	210.8	PISA	436229426	3537501
30200020007342	MOD	OB_L12P.4U	30220451512121	3	234.55	PISA	436229426	3537501
30200020007343	MOD	OB_L34P.4U	30220452618414	2	190	HPK	436278440	4128155
30200020007343	MOD	OB_L34P.4U	30220452618416	3	190	HPK	436278440	4128155
30200020007345	MOD	OB_L12P.4D	30220451209415	3	206.38	PISA	436232730	4061629
30200020007345	MOD	OB_L12P.4D	30220451209416	2	238	HPK	436232730	4061629
30200020007346	MOD	OB_L12P.4D	30220451209512	2	231	HPK	436245902	5960019
30200020007346	MOD	OB_L12P.4D	30220451209515	3	208.53	PISA	436245902	5960019
30200020007348	MOD	OB_L12P.4D	30220451512108	3	202.8	PISA	436232698	3273443
30200020007349	MOD	OB_L12P.4D	30220451209426	3	217	HPK	436250042	4125667
30200020007349	MOD	OB_L12P.4D	30220451209427	2	235	HPK	436250042	4125667
30200020007350	MOD	OB_L12P.4U	30220451612212	2	201.38	PISA	436228154	14611171
30200020007351	MOD	OB_L12P.4D	30220445004121	2	186.705	ROCHESTER	436245894	14151971
30200020007351	MOD	OB_L12P.4D	30220445004127	3	220	HPK	436245894	14151971
30200020007352	MOD	OB_L12P.4D	30220451209417	3	228	HPK	436232722	14286451
30200020007352	MOD	OB_L12P.4D	30220451209418	2	237	HPK	436232722	14286451
30200020007353	MOD	OB_L12P.4U	30220451612202	3	213.4	PISA	436245458	11925853
30200020007354	MOD	OB_L34P.4U	30220452819210	2	210	HPK	436261240	7992551
30200020007354	MOD	OB_L34P.4U	30220452819221	3	210	HPK	436261240	7992551
30200020007356	MOD	OB_L34P.4U	30220451612611	2	204	HPK	436277828	5895223
30200020007356	MOD	OB_L34P.4U	30220451612637	3	202	HPK	436277828	5895223
30200020007358	MOD	OB_L12P.4U	30220451512120	2	235.59	PISA	436245778	4128131
30200020007358	MOD	OB_L12P.4U	30220451512122	3	208.49	PISA	436245778	4128131
30200020007359	MOD	OB_L12P.4D	30220451209430	3	207.8	PISA	436232602	12055075
30200020007359	MOD	OB_L12P.4D	30220451209431	2	227	HPK	436232602	12055075
30200020007361	MOD	OB_L12P.4D	30220451209407	3	240	HPK	436245126	13892979
30200020007361	MOD	OB_L12P.4D	30220451209411	2	226	HPK	436245126	13892979
30200020007362	MOD	OB_L12P.4D	30220445004115	3	210	HPK	436228758	5634237
30200020007362	MOD	OB_L12P.4D	30220445004118	2	210	HPK	436228758	5634237
30200020007364	MOD	OB_L12P.4D	30220445004130	3	210	HPK	436228134	3800253
30200020007364	MOD	OB_L12P.4D	30220445004133	2	220	HPK	436228134	3800253
30200020007367	MOD	OB_L12P.4U	30220451612227	3	222.28	PISA	436249590	8256445
30200020007368	MOD	OB_L12P.4D	30220445004108	2	220	HPK	436228966	3931427
30200020007368	MOD	OB_L12P.4D	30220445004119	3	220	HPK	436228966	3931427
30200020007369	MOD	OB_L34P.4U	30220452618208	2	180	HPK	436278040	12451175
30200020007369	MOD	OB_L34P.4U	30220452618213	3	160	HPK	436278040	12451175
30200020007370	MOD	OB_L12P.4D	30220451209406	2	236	HPK	436232690	16250147
30200020007370	MOD	OB_L12P.4D	30220451209421	3	241	HPK	436232690	16250147
30200020007372	MOD	OB_L34P.4U	30220451612604	3	208	HPK	436277524	14546231
30200020007372	MOD	OB_L34P.4U	30220451612622	2	208	HPK	436277524	14546231
30200020007373	MOD	OB_L34P.4U	30220451612607	2	208	HPK	436277520	5501807
30200020007373	MOD	OB_L34P.4U	30220451612625	3	207	HPK	436277520	5501807
30200020007374	MOD	OB_L34P.4U	30220451511418	2	238	HPK	436278384	13892071
30200020007374	MOD	OB_L34P.4U	30220451511422	3	241	HPK	436278384	13892071
30200020007375	MOD	OB_L34P.4U	30220451612609	3	210	HPK	436282668	4127463
30200020007375	MOD	OB_L34P.4U	30220451612627	2	210	HPK	436282668	4127463
30200020007376	MOD	OB_L34P.4U	30220453121430	3	220	HPK	436277400	5501851
30200020007376	MOD	OB_L34P.4U	30220453121441	2	220	HPK	436277400	5501851
30200020007377	MOD	OB_L12P.4D	30220451209531	3	243	HPK	436229366	8253885
30200020007377	MOD	OB_L12P.4D	30220451209532	2	231	HPK	436229366	8253885
30200020007378	MOD	OB_L34P.4U	30220451612623	3	204	HPK	436282724	12186939
30200020007378	MOD	OB_L34P.4U	30220451612636	2	204	HPK	436282724	12186939
30200020007379	MOD	OB_L34P.4U	30220452618809	2	210	HPK	436277284	16645615
30200020007379	MOD	OB_L34P.4U	30220453121520	3	230	HPK	436277284	16645615
30200020007381	MOD	OB_L12P.4D	30220451209518	2	222	HPK	436232586	7795683
30200020007381	MOD	OB_L12P.4D	30220451209522	3	233	HPK	436232586	7795683
30200020007383	MOD	OB_L34P.4U	30220451612612	3	210	HPK	436282704	8319803
30200020007383	MOD	OB_L34P.4U	30220451612617	2	209	HPK	436282704	8319803
30200020007385	MOD	OB_L12P.4D	30220451209501	3	219	HPK	436228934	7470819
30200020007385	MOD	OB_L12P.4D	30220451209502	2	209	HPK	436228934	7470819
30200020007386	MOD	OB_L12P.4U	30220451612222	3	224.16	PISA	436249862	8320739
30200020007387	MOD	OB_L12P.4U	30220450205707	3	220	HPK	436233206	13762023
30200020007387	MOD	OB_L12P.4U	30220450205708	2	230	HPK	436233206	13762023
30200020007388	MOD	OB_L12P.4D	30220451209503	3	212	HPK	436232594	14155299
30200020007388	MOD	OB_L12P.4D	30220451209504	2	229	HPK	436232594	14155299
30200020007390	MOD	OB_L12P.4U	30220451612424	3	191.13	PISA	436245690	3538269
30200020007391	MOD	OB_L12P.4U	30220451612313	2	202.48	PISA	436228786	14611683
30200020007392	MOD	OB_L12P.4U	30220451612207	2	212.82	PISA	436232518	11925725
30200020007393	MOD	OB_L34P.4U	30220451813801	3	229.71	PERUGIA	436277516	5632827
30200020007393	MOD	OB_L34P.4U	30220451814026	2	224.27	PERUGIA	436277516	5632827
30200020007394	MOD	OB_L12P.4D	30220451209432	3	227	HPK	436232714	6025955
30200020007394	MOD	OB_L12P.4D	30220451209433	2	218	HPK	436232714	6025955
30200020007395	MOD	OB_L34P.4U	30220451511411	2	209	HPK	436282308	5635127
30200020007395	MOD	OB_L34P.4U	30220451511416	3	209	HPK	436282308	5635127
30200020007396	MOD	OB_L34P.4U	30220451612603	3	203	HPK	436278392	14348931
30200020007396	MOD	OB_L34P.4U	30220451612618	2	224	HPK	436278392	14348931
30200020007398	MOD	OB_L12P.4D	30220451209401	3	239	HPK	436228206	14022333
30200020007398	MOD	OB_L12P.4D	30220451209402	2	234	HPK	436228206	14022333
30200020007399	MOD	OB_L34P.4U	30220452618209	3	180	HPK	436279060	13761135
30200020007399	MOD	OB_L34P.4U	30220452618210	2	190	HPK	436279060	13761135
30200020007400	MOD	OB_L12P.4D	30220451209419	3	230	HPK	436228150	6157501
30200020007400	MOD	OB_L12P.4D	30220451209420	2	214.19	PISA	436228150	6157501
30200020007402	MOD	OB_L12P.4U	30220453121025	2	170	HPK	436244586	16708067
30200020007402	MOD	OB_L12P.4U	30220453121026	3	180	HPK	436244586	16708067
30200020007403	MOD	OB_L12P.4U	30220451612427	2	180.75	PISA	436229146	13760995
30200020007407	MOD	OB_L56P.6U	30220353012317	3	180	HPK	436310736	3273021
30200020007407	MOD	OB_L56P.6U	30220354313303	2	160	HPK	436310736	3273021
30200020007409	MOD	OB_L56P.6U	30220354213019	3	150	HPK	436310756	6160107
30200020007409	MOD	OB_L56P.6U	30220354213022	2	150	HPK	436310756	6160107
30200020007410	MOD	OB_L12P.4D	30220451512101	2	212.3	PISA	436244806	12185725
30200020007410	MOD	OB_L12P.4D	30220451512105	3	201.6	PISA	436244806	12185725
30200020007411	MOD	OB_L56P.6U	30220354513406	2	150	HPK	436310680	8321597
30200020007411	MOD	OB_L56P.6U	30220354513410	3	150	HPK	436310680	8321597
30200020007412	MOD	OB_L56P.6U	30220354513422	2	150	HPK	436310796	16514091
30200020007412	MOD	OB_L56P.6U	30220354513424	3	150	HPK	436310796	16514091
30200020007413	MOD	OB_L56P.6U	30220354513409	2	150	HPK	436311412	11662525
30200020007413	MOD	OB_L56P.6U	30220354513412	3	150	HPK	436311412	11662525
30200020007414	MOD	OB_L12P.4D	30220451209508	2	220	HPK	436248938	12516579
30200020007414	MOD	OB_L12P.4D	30220451209511	3	228	HPK	436248938	12516579
30200020007415	MOD	OB_L56P.6U	30220354313216	2	160	HPK	436310552	13760189
30200020007415	MOD	OB_L56P.6U	30220354313217	3	160	HPK	436310552	13760189
30200020007416	MOD	OB_L12P.4D	30220451612931	3	267	HPK	436229238	5895333
30200020007416	MOD	OB_L12P.4D	30220453120601	2	200	HPK	436229238	5895333
30200020007420	MOD	OB_L56P.6U	30220354313224	2	160	HPK	436310740	3800235
30200020007420	MOD	OB_L56P.6U	30220354313228	3	160	HPK	436310740	3800235
30200020007421	MOD	OB_L12P.4U	30220453020125	3	190	HPK	436245530	8254397
30200020007421	MOD	OB_L12P.4U	30220453121012	2	200	HPK	436245530	8254397
30200020007428	MOD	OB_L12P.4U	30220451612418	2	183.47	PISA	436228986	8320291
30200020007430	MOD	OB_L56P.6U	30220354213002	2	150	HPK	436311096	3797419
30200020007430	MOD	OB_L56P.6U	30220354213004	3	150	HPK	436311096	3797419
30200020007432	MOD	OB_L56P.6U	30220354313309	2	150	HPK	436310800	3862875
30200020007432	MOD	OB_L56P.6U	30220354313322	3	150	HPK	436310800	3862875
30200020007434	MOD	OB_L12P.4D	30220451209403	3	233	HPK	436232938	3864915
30200020007434	MOD	OB_L12P.4D	30220451209404	2	228	HPK	436232938	3864915
30200020007438	MOD	OB_L12P.4D	30220451209506	3	220	HPK	436228142	3276003
30200020007438	MOD	OB_L12P.4D	30220451209509	2	221	HPK	436228142	3276003
30200020007445	MOD	OB_L56P.6U	30220354513427	2	150	HPK	436299024	13892783
30200020007445	MOD	OB_L56P.6U	30220354513431	3	150	HPK	436299024	13892783
30200020007446	MOD	OB_L12P.4D	30220451512104	3	221.31	PISA	436245574	7468621
30200020007446	MOD	OB_L12P.4D	30220451512114	2	204.76	PISA	436245574	7468621
30200020007452	MOD	OB_L12P.4D	30220453322316	2	200	HPK	436249274	6222819
30200020007452	MOD	OB_L12P.4D	30220453322927	3	170	HPK	436249274	6222819
30200020007456	MOD	OB_L12P.4U	30220453523622	3	210	HPK	436248998	6223491
30200020007456	MOD	OB_L12P.4U	30220453523623	2	210	HPK	436248998	6223491
30200020007459	MOD	OB_L12P.4D	30220453322310	2	200	HPK	436245334	6223013
